VERSION,MEDRO,RS,CPT_TOT,CPT_BAR,CPT_BARN,CPT_EVO,INDIC
07.00.00.a.r00,FPA,ISATA1,6,0,0,0,0
07.00.00.a.r00,FPA,ISAPN2,6,0,0,0,0
07.00.00.a.r00,FPA,SOLBAS,10,0,0,0,0
07.00.00.a.r00,FPA,FPAERO,76,0,1,6,0
07.00.00.a.r00,FPA,IJSAE2,13,0,0,3,0
07.00.00.a.r00,FPA,FPAETA,33,0,1,0,0
07.00.00.a.r00,FPA,FPMETA,3,0,1,0,0
07.00.00.a.r00,FPA,ISAPN1,6,0,0,0,0
07.00.00.a.r00,FPA,FORMAT,4,0,0,0,0
07.00.00.a.r00,FPA,ISATA2,6,0,0,0,0
07.00.00.a.r00,FPA,FPMILI,9,0,0,4,0
07.00.00.a.r00,FPA,IJSAE1,12,0,0,4,0
07.17.00.c.r01,FPMIL,SOLTEC,2,0,0,0,0
07.17.00.c.r01,FPMIL,ICMIND,1,0,0,0,0
07.17.00.c.r01,FPMIL,ISATA1,2,0,0,0,0
07.17.00.c.r01,FPMIL,SOLYCE,2,0,0,0,0
07.17.00.c.r01,FPMIL,ICMILI,22,0,0,0,0
07.17.00.c.r01,FPMIL,ISAPN2,2,0,0,0,0
07.17.00.c.r01,FPMIL,SOLBAS,8,0,0,0,0
07.17.00.c.r01,FPMIL,FPAERO,5,0,0,0,0
07.17.00.c.r01,FPMIL,IJSAE2,2,0,0,0,0
07.17.00.c.r01,FPMIL,FPAETA,1,0,0,0,0
07.17.00.c.r01,FPMIL,FPMETA,30,0,0,1,1
07.17.00.c.r01,FPMIL,ISAPN1,2,0,0,0,0
07.17.00.c.r01,FPMIL,FORMAT,2,0,0,0,0
07.17.00.c.r01,FPMIL,ISATA2,2,0,0,0,0
07.17.00.c.r01,FPMIL,FPMILI,39,0,0,1,1
07.17.00.c.r01,FPMIL,IJSAE1,2,0,0,0,0
07.17.00.c.r01,MICM,ICMILI,2,0,0,0,0
07.17.00.c.r01,MICM,SOLBAS,6,0,0,0,0
07.17.00.c.r01,MICM,FORMAT,2,0,0,0,0
07.00.00.a.r00,QS,OP_FOP,2,0,0,0,0
07.00.00.a.r00,QS,RETCIV,1,0,0,0,0
07.00.00.a.r00,QS,PE_PAS,3,0,0,3,0
07.00.00.a.r00,QS,OP_ALI,1,0,0,0,0
07.00.00.a.r00,QS,OP_FAL,1,0,0,0,0
07.00.00.a.r00,QS,ETUDES,1,0,0,0,0
07.00.00.a.r00,QS,FORMAT,2,0,0,0,0
07.00.00.a.r00,QS,OP_AAL,1,0,0,0,0
07.17.03.r.r01,DIFF,QALI76,4,0,0,0,0
07.17.03.r.r01,DIFF,SERVMA,4,0,0,0,0
07.17.03.r.r01,DIFF,FORMAT,2,0,0,0,0
07.18.01.r.r01,INSDOM,ELDOM2,39,0,1,6,1
07.18.01.r.r01,INSDOM,IDOMRT,4,0,0,0,1
07.18.01.r.r01,INSDOM,MITNBI,5,1,0,1,0
07.18.01.r.r01,INSDOM,CMEDOM,7,1,1,0,1
07.18.01.r.r01,INSDOM,ELIDO1,10,0,0,3,1
07.18.01.r.r01,INSDOM,CEPIDO,1,0,0,0,1
07.18.01.r.r01,INSDOM,ELDOM3,32,0,1,4,1
07.18.01.r.r01,INSDOM,ELOIST,1,0,0,0,0
07.18.01.r.r01,INSDOM,MAJIC2,5,0,0,1,1
07.18.01.r.r01,INSDOM,MAJIE1,7,0,0,2,1
07.18.01.r.r01,INSDOM,RA_DOM,2,0,0,0,1
07.18.01.r.r01,INSDOM,CMCIDO,1,0,0,0,1
07.18.01.r.r01,INSDOM,MAJFE2,19,1,0,3,1
07.18.01.r.r01,INSDOM,MAJIC3,2,0,0,0,1
07.18.01.r.r01,INSDOM,MAJIE2,5,0,0,1,1
07.18.01.r.r01,INSDOM,MAJIE3,2,0,0,0,1
07.18.01.r.r01,INSDOM,SOLBAS,25,5,2,8,0
07.18.01.r.r01,INSDOM,CEPDOM,15,2,0,0,1
07.18.01.r.r01,INSDOM,ELIDO2,5,0,0,1,1
07.18.01.r.r01,INSDOM,MAJFE1,22,1,0,4,1
07.18.01.r.r01,INSDOM,MAJFE3,12,1,1,1,1
07.18.01.r.r01,INSDOM,CMCDOM,7,1,0,0,1
07.18.01.r.r01,INSDOM,ELDOM1,46,0,1,10,1
07.18.01.r.r01,INSDOM,FORMAT,2,0,0,0,0
07.18.01.r.r01,INSDOM,MAJFC1,22,1,0,4,1
07.18.01.r.r01,INSDOM,MAJFC2,18,1,0,2,1
07.18.01.r.r01,INSDOM,NBINDI,6,1,0,0,0
07.18.01.r.r01,INSDOM,ELOIRT,1,0,0,0,0
07.18.01.r.r01,INSDOM,CMEIDO,1,0,0,0,1
07.18.01.r.r01,INSDOM,ELIDO3,2,0,0,0,1
07.18.01.r.r01,INSDOM,MAJFC3,11,1,0,0,1
07.18.01.r.r01,INSDOM,MAJIC1,7,0,0,2,1
07.17.00.d.r01,ISSA,ISINAB,4,0,0,0,1
07.17.00.d.r01,ISSA,ISSAER,6,0,0,0,1
07.17.00.d.r01,ISSA,ISSIND,3,0,0,0,1
07.17.00.d.r01,ISSA,SOLBAS,2,0,0,0,0
07.17.00.d.r01,ISSA,ISSABO,4,0,0,0,1
07.17.00.d.r01,ISSA,FORMAT,2,0,0,0,0
07.17.00.d.r01,ISSA,SERVIC,5,0,0,1,0
07.14.00.a.r01,MFE,RUAMET,1,0,0,0,0
07.14.00.a.r01,MFE,FORMAT,4,0,0,0,0
07.14.00.a.r01,MFE,RUAMNC,1,0,0,0,0
07.20.00.c.r01,SUFE,SUFRED,1,0,0,1,0
07.20.00.c.r01,SUFE,FORMAT,4,0,0,0,0
07.17.00.d.r01,QAL04,QALI04,7,0,0,1,1
07.17.00.d.r01,QAL04,QA04IN,2,0,0,1,1
07.17.00.d.r01,QAL04,QALI68,1,0,0,1,0
07.17.00.d.r01,QAL04,FORMAT,2,0,0,0,0
07.18.00.r.r01,PFAEEH,PFAPCF,1,1,0,0,0
07.18.00.r.r01,PFAEEH,PFMARI,1,0,0,0,0
07.18.00.r.r01,PFAEEH,PFAIND,2,0,0,0,1
07.18.00.r.r01,PFAEEH,PFCORI,1,0,0,0,0
07.18.00.r.r01,PFAEEH,PFMAEH,4,1,0,0,0
07.18.00.r.r01,PFAEEH,PFAESR,1,0,0,0,1
07.18.00.r.r01,PFAEEH,PFCOMR,1,0,0,0,0
07.18.00.r.r01,PFAEEH,PFMAEI,2,0,0,0,0
07.18.00.r.r01,PFAEEH,PFMARE,1,0,0,0,0
07.18.00.r.r01,PFAEEH,PFCOIN,2,0,0,0,0
07.18.00.r.r01,PFAEEH,FORMAT,2,0,0,0,0
07.18.00.r.r01,PFAEEH,PFARIN,1,0,0,0,1
07.18.00.r.r01,PFAEEH,ASANDI,1,0,0,0,0
07.18.00.r.r01,PFAEEH,PFAESP,5,0,0,0,1
07.18.00.r.r01,PFAEEH,PFCOMA,5,0,0,0,0
07.00.00.a.r00,GARDE_NATIONALE,FORMAT,2,0,0,0,0
07.19.01.a.r01,MICM,ICMILI,6,0,0,0,0
07.19.01.a.r01,MICM,SOLBAS,18,0,0,0,0
07.19.01.a.r01,MICM,FORMAT,6,0,0,0,0
07.20.00.a.r01,PAJE,PAJADI,1,0,0,1,1
07.20.00.a.r01,PAJE,PAJABA,19,0,0,3,1
07.20.00.a.r01,PAJE,PAJINA,1,0,0,1,1
07.20.00.a.r01,PAJE,PAJADO,5,0,0,1,1
07.20.00.a.r01,PAJE,PAJNAI,8,0,0,1,1
07.20.00.a.r01,PAJE,PAJPAR,8,0,0,2,1
07.20.00.a.r01,PAJE,PAJABP,12,0,1,2,1
07.20.00.a.r01,PAJE,PAJAPI,1,0,0,0,1
07.20.00.a.r01,PAJE,PAJPAM,7,0,0,3,1
07.20.00.a.r01,PAJE,PAJPMI,1,0,0,0,1
07.20.00.a.r01,PAJE,COMPTE,1,0,0,0,0
07.20.00.a.r01,PAJE,FORMAT,2,0,0,0,0
07.20.00.a.r01,PAJE,PAJPAI,2,0,0,1,1
07.20.00.a.r01,PAJE,PAJABI,2,0,0,0,1
07.00.00.a.r00,Gestion_des_cotisations,ICMILI,10,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,SOLBAS,44,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,PRESTP,1,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,CNAFET,1,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,CSGDDC,3,0,0,1,0
07.00.00.a.r00,Gestion_des_cotisations,FPAERO,2,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,SOLIDA,3,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,COFNAU,1,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,CTMAYO,4,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,FISCET,1,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,READAD,2,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,FORMAT,2,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,IMPOTA,2,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,PREASI,1,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,CSGNDC,3,0,0,1,0
07.00.00.a.r00,Gestion_des_cotisations,CSGNIM,3,0,0,2,0
07.00.00.a.r00,Gestion_des_cotisations,CSGXND,1,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,FPMILI,2,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,PENSET,1,0,0,0,0
07.00.00.a.r00,Gestion_des_cotisations,SECUSO,22,0,0,0,0
07.19.00.c.r01,TAOPC,TAOPCO,38,0,0,3,1
07.19.00.c.r01,TAOPC,FORMAT,4,0,0,0,0
07.20.00.a.r01,ELOI,COMICM,2,0,0,0,0
07.20.00.a.r01,ELOI,DEPOMC,2,0,0,2,0
07.20.00.a.r01,ELOI,RA_EL1,16,0,0,0,1
07.20.00.a.r01,ELOI,ELOIST,15,0,0,4,1
07.20.00.a.r01,ELOI,SOLBAS,6,0,0,0,0
07.20.00.a.r01,ELOI,DEPOME,2,0,0,0,0
07.20.00.a.r01,ELOI,FORMAT,4,0,0,0,0
07.20.00.a.r01,ELOI,AAIELO,8,0,0,0,1
07.20.00.a.r01,ELOI,RA_EL2,4,0,0,0,1
07.19.00.c.r01,IAMS,DETACH,4,2,0,2,0
07.19.00.c.r01,IAMS,PRIOSC,2,0,0,0,0
07.19.00.c.r01,IAMS,IAMSPE,48,0,0,4,1
07.19.00.c.r01,IAMS,SOLBAS,2,0,0,0,0
07.19.00.c.r01,IAMS,FORMAT,4,0,0,0,0
07.19.00.c.r01,INSDOM,DEPOMC,1,0,0,1,0
07.19.00.c.r01,INSDOM,ELDOM2,44,0,0,6,1
07.19.00.c.r01,INSDOM,IDOMRT,9,1,0,5,1
07.19.00.c.r01,INSDOM,MITNBI,4,0,0,0,0
07.19.00.c.r01,INSDOM,CMEDOM,6,0,0,1,1
07.19.00.c.r01,INSDOM,ELIDO1,11,0,0,0,1
07.19.00.c.r01,INSDOM,CEPIDO,2,0,0,0,1
